channel_label,channel_handle,video_id,video_title,published_at,view_count,like_count,comment_count,duration_sec,video_type
PLAVE,plave_official,lG3uYJx8wfg,[LASSGO PLAVE] 먹칠을 해도 빛이 나는 ✨🌸 쁜라인의 복싱 대결 💜🩷 #LASSGO_PLAVE #PLAVE #플레이브 #shorts,2024-09-13T06:30:28Z,22525,4600,80,60.0,LONG
PLAVE,plave_official,Hib73Jshdrw,🎂 생일 기념 무료 강의 오픈 📚 남교수님의 원데이 클래스 #2 👨‍🎓 💙 | #플레이브 PLAVE | Yejun Live Full Ver.,2024-09-12T13:54:53Z,242401,15442,579,8936.0,LONG
PLAVE,plave_official,mX7kCcbnRvU,🎂 생일 기념 무료 강의 오픈 📚 남교수님의 원데이 클래스 #1 👨‍🎓 💙 | #플레이브 PLAVE | Yejun Live Full Ver.,2024-09-12T11:14:05Z,99847,8688,228,718.0,LONG
PLAVE,plave_official,VKw8vAPE0gQ,[LASSGO PLAVE] 2024 아스테룸 외계체전 #3 예고 🎯🏆 #LASSGO_PLAVE #PLAVE #플레이브 #shorts,2024-09-11T12:00:25Z,36984,6609,97,55.0,SHORT
PLAVE,plave_official,R3HFEmKs_1M,(SUB) [LASSGO PLAVE] EP.18 | 우주 최대 스포츠 축제 🏅 2024 아스테룸 외계체전 👽🎯 #2,2024-09-11T11:00:07Z,198821,12568,608,3199.0,LONG
PLAVE,plave_official,GKxo4s8HxGU,드디어 밝혀지는 ❕ 은호의 3분 샤워법 🚿 #PLAVE_LIVE #PLAVE #플레이브 #shorts,2024-09-11T08:15:01Z,77909,8742,107,61.0,LONG
PLAVE,plave_official,diQ01_PRlx0,막내 놀리는 게 😝 세상에서 제일 재밌어요 💜🩷❤️ #PLAVE_LIVE #PLAVE #플레이브 #shorts,2024-09-11T08:00:31Z,35227,5808,52,53.0,SHORT
PLAVE,plave_official,C30DH_iyaHA,240910 PL:RADIO with DJ Bamby & Noah & Eunho & Hamin📻,2024-09-10T13:26:31Z,161504,10112,287,8334.0,LONG
PLAVE,plave_official,MMpriIC-5Tg,[PL:RADIO] MBTI 슈퍼 N 💭 은호의 어린 시절 😝 #PL_RADIO #PLAVE #플레이브 #shorts,2024-09-10T08:45:00Z,25640,5078,99,58.0,SHORT
PLAVE,plave_official,VDwNuE9FwzM,[PL:RADIO] 우욱.. 맛없는 닭주스 사건의 전말 😵🥤 #PL_RADIO #PLAVE #플레이브 #shorts,2024-09-10T08:30:08Z,25572,4738,73,60.0,LONG
PLAVE,plave_official,lmzeGt0Ng4M,(SUB) Pump Up The Volume! Recording Behind (Full ver.) 🎙🎧,2024-09-09T11:00:45Z,120153,16204,746,727.0,LONG
PLAVE,plave_official,uyDcClfXUww,(SUB) Pump Up The Volume! Recording Behind 5 🎙🎧 #PLAVE #플레이브 #Pump_Up_The_Volume #PUTV #Shorts,2024-09-08T13:00:16Z,34449,8179,151,29.0,SHORT
PLAVE,plave_official,PCCuXNwNZrk,[LASSGO PLAVE] 수상할 정도로 4️⃣에 집착하는 아이돌 🎯 #LASSGO_PLAVE #PLAVE #플레이브 #shorts,2024-09-08T12:15:02Z,31743,5362,105,58.0,SHORT
PLAVE,plave_official,dyppL6QRxSs,[LASSGO PLAVE] 유하민 ❌ 뉴하민 ⭕ 한노아 ❌ 안노아 ⭕ #LASSGO_PLAVE #PLAVE #플레이브 #shorts,2024-09-08T12:00:09Z,24547,5289,104,55.0,SHORT
PLAVE,plave_official,OJNvDiV2imw,(SUB) [하이라이트] 가나디 산책 시키는 밤비🐶 야타즈의 체인드 투게더 🩷❤️｜PLAVE Highlight Clip,2024-09-08T11:00:31Z,82818,7723,311,625.0,LONG
PLAVE,plave_official,24vQBYm4MBg,(SUB) Pump Up The Volume! Recording Behind 4 🎙🎧 #PLAVE #플레이브 #Pump_Up_The_Volume #PUTV #Shorts,2024-09-07T13:00:01Z,39936,9867,212,31.0,SHORT
PLAVE,plave_official,6qjJ36oYwI8,(SUB) Pump Up The Volume! Recording Behind 3 🎙🎧 #PLAVE #플레이브 #Pump_Up_The_Volume #PUTV #Shorts,2024-09-06T13:00:08Z,47630,11059,252,55.0,SHORT
PLAVE,plave_official,vQTSXbPXMTY,"PLAVE FAN CONCERT 'Hello, Asterum!' ENCORE Teaser",2024-09-06T08:00:42Z,86041,14561,725,30.0,SHORT
PLAVE,plave_official,xPqOwSXycOY,#KATSEYE_Touch 챌린지 🤙 #은호 #하민 ❤️🖤 #PLAVE #플레이브 #EUNHO #HAMIN #Shorts #KATSEYE @katseyeworld,2024-09-06T03:30:25Z,404996,53445,1682,35.0,SHORT
PLAVE,plave_official,11DrrnBiFpE,(SUB) Pump Up The Volume! Recording Behind 2 🎙🎧 #PLAVE #플레이브 #Pump_Up_The_Volume #PUTV #Shorts,2024-09-05T14:15:00Z,52780,12266,280,24.0,SHORT
PLAVE,plave_official,BXHTWVPhgNQ,황새장인 🆚 수박장인 🆚 도파민 중독 🎮게임 서열 정리 라이브 💙 🩷  🖤 | #플레이브 PLAVE | PLAVE Yejun & Bamby & Hamin Live Full Ver.,2024-09-05T13:52:11Z,247892,11953,373,8974.0,LONG
PLAVE,plave_official,lNo0Svs-iek,(SUB) Pump Up The Volume! Recording Behind 1 🎙️🎧 #PLAVE #플레이브 #Pump_Up_The_Volume #PUTV #Shorts,2024-09-04T13:30:14Z,83737,17956,616,55.0,SHORT
PLAVE,plave_official,7gpY7Vfqgt4,[LASSGO PLAVE] 2024 아스테룸 외계체전 #2 예고 🎯🏆 #LASSGO_PLAVE #PLAVE #플레이브 #shorts,2024-09-04T11:50:00Z,36012,7382,125,40.0,SHORT
PLAVE,plave_official,dxeYt9uqL-M,(SUB) [LASSGO PLAVE] EP.17 | 우주 최대 스포츠 축제 🏅 2024 아스테룸 외계체전 👽🎯 #1,2024-09-04T11:00:08Z,244644,15359,655,2420.0,LONG
PLAVE,plave_official,r8Xadsn6yy8,PLAVE가 올해 제일 잘한 일 ❕ PLLI와 함께 PUTV 만들기 📻💙💜🩷❤️🖤 #PLAVE_LIVE #PLAVE #플레이브 #shorts,2024-09-04T10:00:33Z,30681,6439,133,55.0,SHORT
PLAVE,plave_official,CMfA7yPueGY,노라인 1호 졸업생 🎓 은호의 야망 🔥 (한노아 3세) #PLAVE_LIVE #PLAVE #플레이브 #shorts,2024-09-04T09:45:00Z,25085,5152,77,57.0,SHORT
PLAVE,plave_official,WQTh6vWUbg0,#JYP #박진영 님과 함께 #왹져챌린지 📻👀👽 #PLAVE #플레이브 #예준 #YEJUN #Pump_Up_The_Volume #PUTV @JYPark,2024-09-04T08:00:13Z,1015730,87763,2075,34.0,SHORT
PLAVE,plave_official,aS40-TNOK-Q,240903 PL:RADIO with DJ Noah & Eunho📻,2024-09-03T13:21:16Z,103598,7832,260,7829.0,LONG
PLAVE,plave_official,NgZJMwGVb5E,[PL:RADIO] 오늘부터 윙크 연습😉💙 예준이가 다재다능한 이유 😮🖤 #PL_RADIO #PLAVE #플레이브 #shorts,2024-09-03T08:00:12Z,25104,5120,60,60.0,LONG
PLAVE,plave_official,hXGgG_VAl_E,[PL:RADIO] 이마에 탁 ❕ PLAVE의 포토 카드 활용 백서 💙🖤#PL_RADIO #PLAVE #플레이브 #shorts,2024-09-03T07:45:01Z,19745,4583,65,61.0,LONG
PLAVE,plave_official,b_Wxl04BzUU,(SUB) [하이라이트] Pump Up The Volume! 📻 컴백 라이브 하이라이트｜PLAVE Highlight Clip,2024-08-30T08:00:23Z,64767,5629,192,899.0,LONG
PLAVE,plave_official,sD6wXI1GcVs,서로에게 전하는 💌 당도 10000% 진심 🥰 #LASSGO_PLAVE #PLAVE #플레이브 #shorts,2024-08-30T06:45:01Z,26491,5582,119,57.0,SHORT
PLAVE,plave_official,bao0qkaqLg8,밤쪽이 잡으러 온😝🩷 이노옴 아저씨 👀 #LASSGO_PLAVE #PLAVE #플레이브 #shorts,2024-08-30T06:30:03Z,78354,10842,189,60.0,LONG
PLAVE,plave_official,CHeyDRdkENQ,🤣방해 대작전이 되어버린 🔊펌펍더볼륨 🕺박자 게임 💜🩷❤️ | #플레이브 PLAVE | PLAVE Noah & Bamby & Eunho Live Full Ver.,2024-08-29T13:22:27Z,212637,11909,517,7161.0,LONG
PLAVE,plave_official,MzxZiuegN70,댄라즈가 만든 🩷🖤 #왹져챌린지 비하인드 📻👀👽 #PLAVE_LIVE #PLAVE #플레이브 #shorts,2024-08-28T10:30:08Z,42904,7777,95,61.0,LONG
PLAVE,plave_official,gFbfAWb7S6g,PLLI와 함께여서 더 의미 있는 PUTV! 📻💙💜🩷❤️🖤 #PLAVE_LIVE #PLAVE #플레이브 #shorts,2024-08-28T10:15:05Z,24857,5906,81,59.0,SHORT
PLAVE,plave_official,rjsJxZ6FO_A,[LASSGO PLAVE] 2024 아스테룸 외계체전 #1 예고 🎯🏆 #LASSGO_PLAVE #PLAVE #플레이브 #shorts,2024-08-27T11:35:01Z,64326,12523,549,49.0,SHORT
PLAVE,plave_official,crsX6tgU2Ew,(SUB) [LASSGO PLAVE] EP.16 | 먹방😋 & 눕방🛌 & 힐링타임🎮 PLAVE 파자마 파티 🌟🥳 #3,2024-08-27T11:00:07Z,271000,16292,726,1517.0,LONG
PLAVE,plave_official,btIrZinOQ-I,#SAKURA 님과 함께 #왹져챌린지 📻👀👽 #LE_SSERAFIM #PLAVE #BAMBY  #Pump_Up_The_Volume #PUTV @LESSERAFIM_official,2024-08-27T07:00:21Z,1160490,89508,1326,36.0,SHORT
PLAVE,plave_official,jW4ndhpg2yM,한노아 교수님의 밈 클래스 🤓 #PLAVE_LIVE #PLAVE #플레이브 #shorts,2024-08-27T06:45:02Z,28694,5308,106,57.0,SHORT
PLAVE,plave_official,hsBCaQT-nsw,파자마 파티 후기 : 정말 맛있었다 (?) 😋 #PLAVE_LIVE #PLAVE #플레이브 #shorts,2024-08-27T06:30:10Z,29089,5582,75,59.0,SHORT
PLAVE,plave_official,C5lnC-3G49A,240826 PL:RADIO with DJ Hamin & Yejun 📻,2024-08-27T02:32:48Z,119689,8686,198,8172.0,LONG
PLAVE,plave_official,Vpeeu4acU7Y,#YOUNGJAE 님과 함께 #왹져챌린지 📻👀👽 #TWS #PLAVE #YEJUN #Pump_Up_The_Volume #PUTV @TWS_PLEDIS,2024-08-26T07:30:10Z,518242,51925,836,38.0,SHORT
PLAVE,plave_official,vpqXgX7c2EI,#달디 #영재 님과 함께 #왹져챌린지 📻👀👽 #YOUNGJAE #PLAVE #EUNHO #Pump_Up_The_Volume #PUTV #Shorts @YoungjaexArs,2024-08-25T11:01:02Z,283391,35207,928,38.0,SHORT
PLAVE,plave_official,KmBcfNVLHY4,#얼굴천재차은수 님과 함께 #왹져챌린지 📻👀👽 #PLAVE #BAMBY #Pump_Up_The_Volume #PUTV #Shorts @얼굴천재_차은수,2024-08-24T06:00:03Z,493046,51653,1058,23.0,SHORT
PLAVE,plave_official,ZWkxI70pZAE,📻 너 하나밖에 안 보여 👀💙💜🩷❤️🖤 #왹져챌린지 #Pump_Up_The_Volume #PUTV #PLAVE #플레이브 #Shorts #YouTubeShorts,2024-08-23T10:00:31Z,537434,63630,797,37.0,SHORT
PLAVE,plave_official,jDVMULmlMiI,📻 너 하나밖에 안 보여 👀💜 #왹져챌린지 #Pump_Up_The_Volume #PUTV #노아 #NOAH #PLAVE #플레이브 #Shorts #YouTubeShorts,2024-08-23T09:30:14Z,440860,42019,1237,32.0,SHORT
PLAVE,plave_official,R4yaJaj1H08,(SUB) [하이라이트] 잠시 머리 식힐 시간! 🎮 노은하 서든어택 실력 대공개 😝｜PLAVE Highlight Clip,2024-08-23T08:00:03Z,52082,4444,183,597.0,LONG
PLAVE,plave_official,t9MvJGrmdFg,[LASSGO PLAVE] 맏형즈의 작고 소중한 0.5점 💙💜 #LASSGO_PLAVE #PLAVE #플레이브 #shorts,2024-08-23T06:45:04Z,36328,6328,119,53.0,SHORT
PLAVE,plave_official,CWoIZ0Bhzn0,[LASSGO PLAVE] 🧟 플레이브 좀비 게임 특 : 사색에 잠길 수 있음 💭 #LASSGO_PLAVE #PLAVE #플레이브 #shorts,2024-08-23T06:30:12Z,38086,7241,124,54.0,SHORT
PLAVE,plave_official,giuJJp8_gQ8,🎙️ Pump Up The Volume! 🔊 챌린지 리뷰 & 튜토리얼 🩷 ❤️ | #플레이브 PLAVE | PLAVE Bamby & Eunho Live Full Ver.,2024-08-22T13:12:26Z,222962,14389,490,7201.0,LONG
PLAVE,plave_official,2yEbubbJEvU,다시는 길고양이를 무시하지 마라. 🐈‍⬛🖤 #PLAVE_LIVE #PLAVE #플레이브 #shorts,2024-08-22T08:45:00Z,30997,7583,171,59.0,SHORT
PLAVE,plave_official,gBDSVIQ-LP4,PLAVE의 은.오.꾸 🏍️🔥 (은호 오토바이 꾸미기) #PLAVE_LIVE #PLAVE #플레이브 #shorts,2024-08-22T08:30:10Z,34703,7302,123,60.0,LONG
PLAVE,plave_official,Dwbk-aClKYg,📻 너 하나밖에 안 보여 👀❤️ #왹져챌린지 #Pump_Up_The_Volume #PUTV #은호 #EUNHO #PLAVE #플레이브 #Shorts,2024-08-22T08:05:33Z,347664,36219,1022,32.0,SHORT
PLAVE,plave_official,-jqkF-4g11g,📻 너 하나밖에 안 보여 👀💙 #왹져챌린지 #Pump_Up_The_Volume #PUTV #예준 #YEJUN #PLAVE #플레이브 #Shorts,2024-08-22T08:04:16Z,365813,35210,851,34.0,SHORT
PLAVE,plave_official,QgnD8vx9KJQ,[LASSGO PLAVE] 파자마 파티 #3 예고 🌟🥳 #LASSGO_PLAVE #PLAVE #플레이브 #shorts,2024-08-21T11:45:03Z,44650,9472,239,50.0,SHORT
PLAVE,plave_official,TAM55Gu31gA,(SUB) [LASSGO PLAVE] EP.15 | 먹방😋 & 눕방🛌 & 힐링타임🎮 PLAVE 파자마 파티 🌟🥳 #2,2024-08-21T11:00:26Z,370231,18351,692,2130.0,LONG
PLAVE,plave_official,0Wptp1akwO4,📻 너 하나밖에 안 보여 👀🖤 #왹져챌린지 #Pump_Up_The_Volume #PUTV #하민 #HAMIN #PLAVE #플레이브 #Shorts,2024-08-21T07:30:00Z,389633,43090,1112,33.0,SHORT
PLAVE,plave_official,_5vC-5Zking,📻 너 하나밖에 안 보여 👀🩷 #왹져챌린지 #Pump_Up_The_Volume #PUTV #밤비 #BAMBY #PLAVE #플레이브 #Shorts,2024-08-21T07:00:06Z,500750,53806,1256,33.0,SHORT
PLAVE,plave_official,6JOkC5j7kfs,플리! 너 하나밖에 안 보여🫣 Pump Up The Volume!🔊 컴백💙💜🩷❤️🖤 | #플레이브 PLAVE | PLAVE Live Full Ver,2024-08-20T13:23:38Z,348303,23387,671,7994.0,LONG
PLAVE,plave_official,koks-slO62I,PLAVE(플레이브) 'Pump Up The Volume!' M/V #Pump_Up_The_Volume #PUTV #PLAVE #플레이브 #Shorts,2024-08-20T09:00:40Z,202864,33440,658,46.0,SHORT
PLAVE,plave_official,EYG4ROejmyI,PLAVE(플레이브) 'Pump Up The Volume!' M/V,2024-08-20T08:55:08Z,14928088,181559,20948,200.0,LONG
PLAVE,plave_official,O3An7zKZ-N8,[PL:RADIO] 귓속말부터 👂 식집사까지 🪴 서로가 특이한 베리즈 💙🩷 #PL_RADIO #PLAVE #플레이브 #shorts,2024-08-20T07:30:08Z,38441,6407,56,60.0,LONG
PLAVE,plave_official,U3XeRknREto,[PL:RADIO] 베리즈가 알려주는 💙🩷 신이 베리즈를 만들 때 🥣🤭 #PL_RADIO #PLAVE #플레이브 #shorts,2024-08-20T07:15:00Z,24362,4829,59,60.0,LONG
PLAVE,plave_official,mtD36MBlyyc,PLAVE(플레이브) 'Pump Up The Volume!' M/V Teaser #Pump_Up_The_Volume #PUTV #PLAVE #플레이브 #Shorts,2024-08-18T15:01:00Z,140095,30026,1008,26.0,SHORT
PLAVE,plave_official,hi4arjEmGG8,PLAVE(플레이브) 'Pump Up The Volume!' M/V Teaser,2024-08-18T15:00:42Z,217923,30275,3389,26.0,SHORT
PLAVE,plave_official,W6mmpdJKUWs,(SUB) [하이라이트] 어떤 주제여도 시끌벅적💥 ❕ PLAVE의 밸런스 게임 🤩⚖️｜PLAVE Highlight Clip,2024-08-16T10:00:27Z,86612,5626,136,621.0,LONG
PLAVE,plave_official,NAi2nNetPu8,[LASSGO PLAVE] ? : 그 식기 집에 잘 있어요 🥣❓ #LASSGO_PLAVE #PLAVE #플레이브 #shorts,2024-08-16T06:45:00Z,36664,6148,78,60.0,LONG
PLAVE,plave_official,Y17FYpcCPp0,[LASSGO PLAVE] 놀릴 때 단합력 MAX 😝 #LASSGO_PLAVE #PLAVE #플레이브 #shorts,2024-08-16T06:30:08Z,39731,6536,123,41.0,SHORT
PLAVE,plave_official,8pG1iXHOlhk,신무기 전기 충격기 등장!⚡ 노은하의 서든어택🔫 2차전💜❤️🖤 | #플레이브 PLAVE | PLAVE Noah & Eunho & Hamin Live Full Ver.,2024-08-14T13:40:44Z,190304,10705,994,8062.0,LONG
PLAVE,plave_official,po0YzrJuSGw,포징은 ❓ 상호작용이다 💪🏋️ #PLAVE_LIVE #PLAVE #플레이브 #shorts,2024-08-14T08:45:04Z,51258,8456,118,59.0,SHORT
PLAVE,plave_official,n4MudjLXEK0,레드아이즈가 맞았어 ‼ 천사 예준 🆚 악마 예준 #PLAVE_LIVE #PLAVE #플레이브 #shorts,2024-08-14T08:30:12Z,68942,8950,103,60.0,LONG
PLAVE,plave_official,jsy-9lNzt3s,[LASSGO PLAVE] 파자마파티 #2 예고 🌟🥳 #LASSGO_PLAVE #PLAVE #플레이브 #shorts,2024-08-13T11:50:00Z,42275,8454,197,42.0,SHORT
PLAVE,plave_official,eRo6wSzfdsw,(SUB) [LASSGO PLAVE] EP.14 | 먹방😋 & 눕방🛌 & 힐링타임🎮 플레이브 파자마파티 🌟🥳 #1,2024-08-13T11:00:07Z,614820,26524,1247,2685.0,LONG
PLAVE,plave_official,JbSngvI5pLQ,[PL:RADIO] 공준디와 가나디가 보여주는 😜 필살애교 💜❤️ #PL_RADIO #PLAVE #플레이브 #shorts,2024-08-13T07:45:00Z,25733,5287,78,60.0,LONG
PLAVE,plave_official,kSIjct3E3Ec,[PL:RADIO] 우리 형이 달라졌어요 💪👀 예준이의 범고래 도전기 💙🐬 #PL_RADIO #PLAVE #플레이브 #shorts,2024-08-13T07:30:09Z,33823,6218,90,60.0,LONG
PLAVE,plave_official,bH11xLno1BQ,PLAVE 'Pump Up The Volume!' Comeback Scheduler #Pump_Up_The_Volume #PLAVE #플레이브  #shorts,2024-08-12T15:00:40Z,55690,13439,487,15.0,SHORT
PLAVE,plave_official,myQ6qYuGisc,240812 PL:RADIO with DJ Yejun & Bamby 📻,2024-08-12T13:31:19Z,120239,8215,212,8173.0,LONG
PLAVE,plave_official,ZQGNffFlFts,Vocal_Practice.mov #PLAVE #플레이브 #shorts,2024-08-11T12:12:00Z,171377,26946,1695,14.0,SHORT
PLAVE,plave_official,adzr8wh9MBk,Keyboard_Practice.mov #PLAVE #플레이브 #shorts,2024-08-10T05:10:00Z,104595,17800,602,14.0,SHORT
PLAVE,plave_official,MEB-5s10RNE,Guitar_Practice.mov #PLAVE #플레이브 #shorts,2024-08-09T10:15:02Z,107978,17716,653,14.0,SHORT
PLAVE,plave_official,PmWGZfJn3Bg,(SUB) [하이라이트] 밤라인 특집 방송 #2 🍑 밤라인 수장 정하기｜PLAVE Highlight Clip,2024-08-09T08:00:17Z,44462,3866,147,636.0,LONG
PLAVE,plave_official,cr8SnYOdVrA,[LASSGO PLAVE] 8️⃣번 출구 아저씨가 왜 거기서 나오세요? 🔦🙋‍♂️ #LASSGO_PLAVE #PLAVE #플레이브 #shorts,2024-08-09T06:00:28Z,27663,5444,66,40.0,SHORT
PLAVE,plave_official,xJdvkMt6FZc,[LASSGO PLAVE] PLAVE의 👣👻 발 귀신 퇴마법 👊💥 #LASSGO_PLAVE #PLAVE #플레이브 #shorts,2024-08-09T05:45:04Z,16385,4900,82,59.0,SHORT
PLAVE,plave_official,i_jipb8HEI4,🤔플레이브는 웜톤? 쿨톤? 🎨퍼스널컬러 진단받고 옴💙💜🩷❤️🖤 | #플레이브 PLAVE | PLAVE Live Full Ver,2024-08-08T13:14:56Z,264182,14955,554,7666.0,LONG
PLAVE,plave_official,WkPS-88qCsE,Drum_Practice.mov #PLAVE #플레이브 #shorts,2024-08-08T08:24:00Z,122565,18863,790,14.0,SHORT
PLAVE,plave_official,CBd_4abN3JI,(SUB) [하이라이트] 밤라인 특집 방송 #1🍑 밤라인 새 멤버 영입?!｜PLAVE Highlight Clip,2024-08-08T07:00:05Z,43847,3722,117,631.0,LONG
PLAVE,plave_official,atICumG6FuU,Bass_Practice.mov #PLAVE #플레이브 #shorts,2024-08-07T14:01:00Z,160701,22910,1596,14.0,SHORT
PLAVE,plave_official,GYhyGl-Z59M,밤라인 (한 달만) 수장 🩷👑 남예준 취임식 💙🐬❤️🐺 #PLAVE_LIVE #PLAVE #플레이브 #shorts,2024-08-07T08:45:02Z,36282,7352,143,61.0,LONG
PLAVE,plave_official,cr0E0l205Gs,밤비가 알려주는 🤓🩷 밤라인이 되어야 하는 이유 🍑🌸 #PLAVE_LIVE #PLAVE #플레이브 #shorts,2024-08-07T08:30:12Z,20194,5077,93,60.0,LONG
PLAVE,plave_official,qn2A2PMtpsQ,[LASSGO PLAVE] 파자마파티 #1 예고 🧸🎉 #LASSGO_PLAVE #PLAVE #플레이브 #shorts,2024-08-06T11:40:00Z,81146,13473,902,41.0,SHORT
PLAVE,plave_official,0NbI61516-s,(SUB) [LASSGO PLAVE] EP.13 | 성휘예고 밴드부 🎧🎸 연습실에서 생긴 일 👻🏫 납량특집 #2,2024-08-06T11:00:08Z,310543,17023,848,1932.0,LONG
PLAVE,plave_official,luyHUcWZ1DQ,[PL:RADIO] 오늘도 사이좋은 야타즈 🩷❤️ #PL_RADIO #PLAVE #플레이브 #shorts,2024-08-06T08:15:01Z,37684,6925,95,55.0,SHORT
PLAVE,plave_official,KyInIjIFhrI,[PL:RADIO] 평 : 평점은 🤔 냉 : 냉정하게 💯 #PL_RADIO #PLAVE #플레이브 #shorts,2024-08-06T08:00:15Z,28316,5303,98,61.0,LONG
PLAVE,plave_official,I25p0AbHA5U,(SUB) [하이라이트] 너 하나밖에 안~ 보여💙💜🩷❤️🖤 고백송 작곡 방송 🎤🎶 #2｜PLAVE Highlight Clip,2024-08-06T07:00:09Z,91389,7944,444,792.0,LONG
PLAVE,plave_official,xuBlRrbxf9k,240805 PL:RADIO with DJ Eunho & Noah 📻,2024-08-05T13:33:19Z,109572,8167,249,8349.0,LONG
PLAVE,plave_official,xUURFxsI2Fs,(SUB) [하이라이트] 너 하나밖에 안~ 보여💙💜🩷❤️🖤 고백송 작곡 방송 🎤🎶 #1｜PLAVE Highlight Clip,2024-08-05T07:00:57Z,114363,8744,536,993.0,LONG
PLAVE,plave_official,D2z00Jil6p8,(SUB) [하이라이트] HBD 채봉구 🍑🎂 𝓑𝓻𝓲𝓪𝓷과 함께한 밤비의 생일 🤖🎉 ｜PLAVE Highlight Clip,2024-08-02T08:00:07Z,41468,5138,231,669.0,LONG
PLAVE,plave_official,-gT1D3Xdhu8,[LASSGO PLAVE] 게임 중 득음하는 🗣️🎶 명창 노아 공주 💜👑 #LASSGO_PLAVE #PLAVE #플레이브 #shorts,2024-08-02T06:45:00Z,40390,7720,171,58.0,SHORT
PLAVE,plave_official,_4waEKPDI5o,[LASSGO PLAVE] 성휘예고 밴드부의 반말모드 😝🎸 #LASSGO_PLAVE #PLAVE #플레이브 #shorts,2024-08-02T06:30:09Z,29191,6244,107,56.0,SHORT
PLAVE,plave_official,RmO5MD6xx6c,썰도 다섯 배🗯 웃음도 다섯 배🤣 플레이브 완전체 라이브💙💜🩷❤️🖤 | #플레이브 PLAVE | PLAVE Live Full Ver.,2024-08-02T05:11:54Z,365818,14532,433,7369.0,LONG
PLAVE,plave_official,nZeOwwIkL_c,PLAVE의 2024 하반기 MC 투표 🎤🗳️ #PLAVE_LIVE #PLAVE #플레이브 #shorts,2024-07-31T08:30:27Z,26117,6053,92,60.0,LONG
PLAVE,plave_official,pcQdvgx2kOI,[LASSGO PLAVE] 납량특집 #2 예고 👻🏫 #LASSGO_PLAVE #PLAVE #플레이브 #shorts,2024-07-30T11:45:03Z,57552,9443,313,37.0,SHORT
PLAVE,plave_official,ky4Zx9S5Hps,(SUB) [LASSGO PLAVE] EP.12 | 성휘예고 밴드부 🎧🎸 연습실에서 생긴 일 👻🏫 납량특집 #1,2024-07-30T11:00:08Z,547902,23599,1184,2328.0,LONG
PLAVE,plave_official,Q_Tae12D-h4,[PL:RADIO] 냥냥즈가 🐈🐈‍⬛ 알려주는 사회생활 꿀팁 🍯💬 (feat. 칼퇴사) #PL_RADIO #PLAVE #플레이브 #shorts,2024-07-30T07:45:03Z,21686,4689,53,61.0,LONG
PLAVE,plave_official,iirM7tyo_EM,[PL:RADIO] 냥냥즈가 🐈🐈‍⬛ 넘어졌을 때 대처법 💥🤸 #PL_RADIO #PLAVE #플레이브 #shorts,2024-07-30T07:30:11Z,19293,5327,105,60.0,LONG
PLAVE,plave_official,6kYbNlxXnYQ,240729 PL:RADIO with DJ Bamby & Eunho 📻,2024-07-29T12:24:02Z,138830,9731,330,8090.0,LONG
PLAVE,plave_official,IkpoG0yw9Hs,(SUB) [하이라이트] 플리 1주년 기념 💙💜🩷❤️🖤 우리의 1년 돌아보기 👀🎞️｜PLAVE Highlight Clip,2024-07-27T06:00:08Z,55476,6808,299,609.0,LONG
PLAVE,plave_official,TdHVhBiOrA0,[LASSGO PLAVE] 정답 😑🖤 주워먹기의 권위자 한노아 😆💜 #LASSGO_PLAVE #PLAVE #플레이브 #shorts,2024-07-26T08:00:23Z,25200,5451,91,60.0,LONG
PLAVE,plave_official,mMstkdc2b7I,[LASSGO PLAVE] 봉구 꾸미기 🍑🩷 실력도 남다른 꾸꾸즈 💙❤️ #LASSGO_PLAVE #PLAVE #플레이브 #shorts,2024-07-26T07:45:02Z,20998,4638,70,47.0,SHORT
PLAVE,plave_official,yBu1NTFe930,플레이브 라인 지각 변동😮 밤라인🍑 수장 자리 쟁탈전💙 🩷 ❤️ | #플레이브 PLAVE | PLAVE Yejun & Bamby & Eunho Live Full Ver.,2024-07-25T13:12:55Z,249924,12787,689,7200.0,LONG
PLAVE,plave_official,OE-2_y658RA,[From. PLAVE] 노아 - Hype Boy (원곡 : NewJeans),2024-07-24T11:00:30Z,1426608,35215,2365,166.0,LONG
PLAVE,plave_official,Z4AOqOb-NAo,PLLI와 PLAVE는 우리 영화니까 💙💜🩷❤️🖤 #PLAVE_LIVE #PLAVE #플레이브 #shorts,2024-07-24T08:45:03Z,22747,5717,150,61.0,LONG
PLAVE,plave_official,MCJxZo3b85s,막내 놀리기에 🤣💦 진심인 형들 💙❤🖤 #PLAVE_LIVE #PLAVE #플레이브 #shorts,2024-07-24T08:30:04Z,125350,11729,124,58.0,SHORT
PLAVE,plave_official,M1AnJ50ne2A,[LASSGO PLAVE] 납량특집 #1 예고 👻🏫 #LASSGO_PLAVE #PLAVE #플레이브 #shorts,2024-07-23T11:50:00Z,66865,12205,756,44.0,SHORT
PLAVE,plave_official,YfBmefsSkQI,(SUB) [LASSGO PLAVE] EP.11 | 생일자 우대 콘텐츠 🎂🌸 채봉구 2024 🎠🩷 #2,2024-07-23T11:00:06Z,227450,13737,512,2665.0,LONG
PLAVE,plave_official,pC-AkQIC-rs,아스테룸 복숭아 🍑 봉구의 생일선물 대공개 🎁🩷 #PLAVE_LIVE #PLAVE #플레이브 #shorts,2024-07-23T07:00:26Z,35188,6982,156,61.0,LONG
